price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type
4878358603,58.4,"237 Ngô Gia Tự, Quận 8, TP.HCM",Quận 8,1.0,2.0,,căn hộ
2776588617,48.3,"123 Cách Mạng Tháng 8, Hóc Môn, TP.HCM",Hóc Môn,2.0,3.0,3.0,nhà hẻm
19669113448,70.4,"196 Phan Xích Long, Quận 5, TP.HCM",Quận 5,3.0,3.0,4.0,nhà hẻm
8916681283,90.5,"29 Bùi Thị Xuân, Quận 8, TP.HCM",Quận 8,2.0,3.0,4.0,nhà hẻm
16524911927,90.7,"175 Đinh Tiên Hoàng, Quận 2, TP.HCM",Quận 2,2.0,1.0,,căn hộ
7221725075,40.9,"145 Lê Văn Sỹ, Quận 7, TP.HCM",Quận 7,4.0,1.0,,căn hộ
17664236371,126.8,"149 Phan Xích Long, Quận 2, TP.HCM",Quận 2,1.0,2.0,,căn hộ
40625892404,114.0,"105 Võ Văn Tần, Quận 3, TP.HCM",Quận 3,1.0,1.0,,căn hộ
28586997585,144.4,"97 Trường Chinh, Quận 6, TP.HCM",Quận 6,5.0,3.0,5.0,nhà phố
10090209563,55.0,"33 Ngô Gia Tự, Quận 3, TP.HCM",Quận 3,1.0,2.0,1.0,nhà trọ / phòng
8597378437,45.5,"98 Nguyễn Văn Trỗi, Gò Vấp, TP.HCM",Gò Vấp,2.0,3.0,5.0,nhà phố
8370222459,98.7,"197 Hai Bà Trưng, Nhà Bè, TP.HCM",Nhà Bè,4.0,2.0,2.0,nhà phố
1029198851,29.6,"224 Nguyễn Đình Chiểu, Bình Chánh, TP.HCM",Bình Chánh,1.0,1.0,3.0,nhà trọ / phòng
14263759872,55.2,"129 Cách Mạng Tháng 8, Quận 2, TP.HCM",Quận 2,2.0,3.0,2.0,nhà hẻm
8887062275,187.0,"134 Phó Đức Chính, Cần Giờ, TP.HCM",Cần Giờ,4.0,3.0,3.0,nhà phố
7528285681,37.3,"249 Lê Lợi, Quận 7, TP.HCM",Quận 7,2.0,3.0,,căn hộ
4268869905,53.6,"194 Hoàng Văn Thụ, Quận 9, TP.HCM",Quận 9,4.0,2.0,4.0,nhà hẻm
18997623007,79.9,"136 Nguyễn Văn Trỗi, Tân Bình, TP.HCM",Tân Bình,3.0,4.0,2.0,nhà phố
18423608103,76.5,"14 Phan Xích Long, Quận 5, TP.HCM",Quận 5,2.0,4.0,4.0,nhà phố
7495845998,70.2,"78 Nam Kỳ Khởi Nghĩa, Quận 8, TP.HCM",Quận 8,2.0,1.0,2.0,nhà hẻm
16502481709,190.3,"235 Trường Chinh, Củ Chi, TP.HCM",Củ Chi,2.0,4.0,3.0,nhà phố
12369031466,64.0,"132 Lý Thường Kiệt, Quận 7, TP.HCM",Quận 7,4.0,3.0,,căn hộ
11291981491,126.3,"12 Tô Hiến Thành, Hóc Môn, TP.HCM",Hóc Môn,4.0,2.0,,căn hộ
10750343621,67.6,"146 Trường Chinh, Tân Bình, TP.HCM",Tân Bình,4.0,4.0,4.0,nhà phố
10554406661,108.6,"190 Bà Huyện Thanh Quan, Nhà Bè, TP.HCM",Nhà Bè,3.0,2.0,,căn hộ
31733698253,168.2,"246 Bà Huyện Thanh Quan, Bình Thạnh, TP.HCM",Bình Thạnh,3.0,2.0,5.0,nhà phố
38381572924,176.2,"182 Trần Hưng Đạo, Quận 2, TP.HCM",Quận 2,2.0,1.0,5.0,nhà phố
24964242618,115.7,"4 Tô Hiến Thành, Quận 5, TP.HCM",Quận 5,2.0,4.0,5.0,nhà phố
33256329662,65.2,"236 Đinh Tiên Hoàng, Quận 1, TP.HCM",Quận 1,3.0,1.0,4.0,nhà hẻm
14970242597,74.7,"118 Trường Chinh, Quận 4, TP.HCM",Quận 4,4.0,3.0,4.0,nhà phố
4481516916,29.0,"24 Lê Lợi, Tân Bình, TP.HCM",Tân Bình,3.0,1.0,3.0,nhà trọ / phòng
6215693221,87.1,"166 Tô Hiến Thành, Quận 12, TP.HCM",Quận 12,1.0,3.0,,căn hộ
16895494272,133.0,"228 Nguyễn Đình Chiểu, Thủ Đức, TP.HCM",Thủ Đức,1.0,3.0,,căn hộ
160711457479,565.9,"5 Nam Kỳ Khởi Nghĩa, Tân Bình, TP.HCM",Tân Bình,5.0,6.0,4.0,biệt thự
5821209849,120.3,"214 Bùi Thị Xuân, Củ Chi, TP.HCM",Củ Chi,4.0,1.0,,căn hộ
6828286212,65.5,"129 Trần Hưng Đạo, Nhà Bè, TP.HCM",Nhà Bè,3.0,3.0,2.0,nhà hẻm
5039608127,41.7,"102 Hai Bà Trưng, Gò Vấp, TP.HCM",Gò Vấp,2.0,1.0,,căn hộ
4906844112,106.1,"111 Trường Chinh, Củ Chi, TP.HCM",Củ Chi,4.0,2.0,,căn hộ
8746801531,75.6,"98 Cách Mạng Tháng 8, Quận 6, TP.HCM",Quận 6,3.0,1.0,,căn hộ
8608589712,80.5,"93 Lê Văn Sỹ, Gò Vấp, TP.HCM",Gò Vấp,3.0,2.0,1.0,nhà hẻm
5996616999,58.5,"24 Nguyễn Văn Trỗi, Thủ Đức, TP.HCM",Thủ Đức,5.0,4.0,5.0,nhà phố
8011065127,89.8,"232 Nguyễn Văn Trỗi, Tân Phú, TP.HCM",Tân Phú,2.0,2.0,4.0,nhà hẻm
6178213922,125.8,"17 Cách Mạng Tháng 8, Cần Giờ, TP.HCM",Cần Giờ,5.0,2.0,3.0,nhà phố
85019055562,284.9,"153 Phạm Văn Đồng, Quận 6, TP.HCM",Quận 6,3.0,4.0,3.0,biệt thự
4766162850,46.3,"113 Nam Kỳ Khởi Nghĩa, Tân Phú, TP.HCM",Tân Phú,1.0,2.0,,căn hộ
49615696146,438.2,"155 Nam Kỳ Khởi Nghĩa, Quận 9, TP.HCM",Quận 9,,,,đất nền
10744354313,93.7,"201 Bùi Thị Xuân, Bình Chánh, TP.HCM",Bình Chánh,5.0,3.0,4.0,nhà phố
17998513536,128.0,"140 Bùi Thị Xuân, Quận 7, TP.HCM",Quận 7,4.0,2.0,,căn hộ
2991845854,27.0,"18 Nguyễn Đình Chiểu, Quận 6, TP.HCM",Quận 6,4.0,2.0,2.0,nhà hẻm
5288097705,55.7,"109 Nguyễn Đình Chiểu, Thủ Đức, TP.HCM",Thủ Đức,3.0,1.0,3.0,nhà hẻm
37522931106,198.6,"180 Lý Thường Kiệt, Thủ Đức, TP.HCM",Thủ Đức,5.0,4.0,5.0,nhà phố
8625873994,106.6,"43 Lý Thường Kiệt, Hóc Môn, TP.HCM",Hóc Môn,1.0,1.0,,căn hộ
17086549704,197.5,"131 Nguyễn Thị Minh Khai, Bình Tân, TP.HCM",Bình Tân,5.0,3.0,5.0,nhà phố
12789060674,112.5,"151 Phó Đức Chính, Gò Vấp, TP.HCM",Gò Vấp,2.0,2.0,,căn hộ
38727143348,199.6,"213 Đinh Tiên Hoàng, Gò Vấp, TP.HCM",Gò Vấp,5.0,1.0,4.0,nhà phố
6737914444,93.3,"116 Nguyễn Đình Chiểu, Bình Chánh, TP.HCM",Bình Chánh,5.0,2.0,5.0,nhà phố
13458654082,127.2,"205 Phó Đức Chính, Quận 9, TP.HCM",Quận 9,1.0,1.0,,căn hộ
3187717531,29.8,"205 Nguyễn Thị Minh Khai, Quận 6, TP.HCM",Quận 6,1.0,1.0,2.0,nhà trọ / phòng
25045768117,144.3,"152 Lê Văn Sỹ, Quận 12, TP.HCM",Quận 12,5.0,4.0,2.0,nhà phố
11433623090,78.3,"84 Lý Thường Kiệt, Quận 12, TP.HCM",Quận 12,4.0,1.0,2.0,nhà phố
28917032781,149.0,"91 Lý Thường Kiệt, Quận 6, TP.HCM",Quận 6,5.0,3.0,5.0,nhà phố
7361105593,86.0,"79 Nguyễn Thị Minh Khai, Nhà Bè, TP.HCM",Nhà Bè,4.0,2.0,1.0,nhà hẻm
7822970693,47.0,"48 Tô Hiến Thành, Quận 4, TP.HCM",Quận 4,4.0,2.0,,căn hộ
15910780303,140.3,"81 Hoàng Văn Thụ, Bình Thạnh, TP.HCM",Bình Thạnh,2.0,3.0,,căn hộ
5577319226,89.9,"130 Nguyễn Văn Trỗi, Nhà Bè, TP.HCM",Nhà Bè,2.0,2.0,2.0,nhà hẻm
7030727298,89.0,"75 Nguyễn Thị Minh Khai, Bình Tân, TP.HCM",Bình Tân,4.0,2.0,,căn hộ
25779529651,89.7,"211 Nguyễn Văn Trỗi, Quận 2, TP.HCM",Quận 2,5.0,4.0,2.0,nhà phố
4646170789,120.8,"193 Bà Huyện Thanh Quan, Cần Giờ, TP.HCM",Cần Giờ,4.0,3.0,,căn hộ
8372472287,74.2,"113 Trần Hưng Đạo, Quận 8, TP.HCM",Quận 8,,,,đất nền
13538980222,170.8,"209 Phan Xích Long, Nhà Bè, TP.HCM",Nhà Bè,3.0,3.0,5.0,nhà phố
29121160132,99.4,"69 Bùi Thị Xuân, Quận 7, TP.HCM",Quận 7,4.0,2.0,4.0,nhà phố
12170392732,138.0,"71 Lê Lợi, Bình Chánh, TP.HCM",Bình Chánh,1.0,1.0,,căn hộ
22106853442,179.2,"101 Phó Đức Chính, Hóc Môn, TP.HCM",Hóc Môn,3.0,2.0,4.0,nhà phố
10110550907,62.2,"104 Trần Hưng Đạo, Bình Thạnh, TP.HCM",Bình Thạnh,4.0,2.0,,căn hộ
185150778515,571.4,"188 Trần Hưng Đạo, Phú Nhuận, TP.HCM",Phú Nhuận,5.0,5.0,3.0,biệt thự
3201090237,77.3,"127 Phan Xích Long, Củ Chi, TP.HCM",Củ Chi,2.0,3.0,4.0,nhà hẻm
25767012340,208.6,"202 Phạm Văn Đồng, Quận 8, TP.HCM",Quận 8,,,,đất nền
1959265733,28.6,"113 Hoàng Văn Thụ, Quận 9, TP.HCM",Quận 9,2.0,3.0,4.0,nhà hẻm
2707410710,37.1,"24 Điện Biên Phủ, Quận 12, TP.HCM",Quận 12,3.0,1.0,3.0,nhà trọ / phòng
61819936161,317.3,"110 Nguyễn Thị Minh Khai, Bình Tân, TP.HCM",Bình Tân,4.0,2.0,3.0,biệt thự
2388899969,25.1,"3 Lê Văn Sỹ, Bình Tân, TP.HCM",Bình Tân,3.0,1.0,2.0,nhà hẻm
12884711596,44.5,"23 Trường Chinh, Quận 1, TP.HCM",Quận 1,4.0,3.0,,căn hộ
20921720374,93.6,"165 Cách Mạng Tháng 8, Gò Vấp, TP.HCM",Gò Vấp,4.0,2.0,5.0,nhà phố
6104676850,127.2,"236 Cách Mạng Tháng 8, Cần Giờ, TP.HCM",Cần Giờ,2.0,2.0,5.0,nhà phố
9239540079,89.5,"90 Trường Chinh, Quận 12, TP.HCM",Quận 12,2.0,1.0,2.0,nhà hẻm
1858248916,46.8,"185 Hai Bà Trưng, Củ Chi, TP.HCM",Củ Chi,3.0,3.0,,căn hộ
9069003758,76.8,"76 Trường Chinh, Tân Phú, TP.HCM",Tân Phú,4.0,2.0,2.0,nhà hẻm
5774443760,84.5,"19 Hai Bà Trưng, Bình Tân, TP.HCM",Bình Tân,2.0,2.0,4.0,nhà hẻm
12611358774,59.5,"140 Lý Thường Kiệt, Phú Nhuận, TP.HCM",Phú Nhuận,2.0,1.0,2.0,nhà trọ / phòng
5113716165,96.6,"243 Lê Lợi, Bình Tân, TP.HCM",Bình Tân,2.0,1.0,1.0,nhà hẻm
12082751270,105.4,"138 Nguyễn Văn Trỗi, Thủ Đức, TP.HCM",Thủ Đức,4.0,2.0,,căn hộ
64629148020,289.5,"196 Bà Huyện Thanh Quan, Tân Phú, TP.HCM",Tân Phú,7.0,3.0,2.0,biệt thự
1590743126,30.0,"30 Tô Hiến Thành, Nhà Bè, TP.HCM",Nhà Bè,4.0,2.0,2.0,nhà hẻm
3783379979,48.2,"3 Nguyễn Đình Chiểu, Quận 12, TP.HCM",Quận 12,4.0,3.0,2.0,nhà hẻm
3986002277,40.9,"188 Điện Biên Phủ, Quận 6, TP.HCM",Quận 6,3.0,2.0,1.0,nhà trọ / phòng
1867182575,27.2,"20 Bà Huyện Thanh Quan, Hóc Môn, TP.HCM",Hóc Môn,3.0,2.0,1.0,nhà hẻm
4801064220,36.7,"173 Bùi Thị Xuân, Bình Thạnh, TP.HCM",Bình Thạnh,2.0,2.0,,căn hộ
13325414144,123.9,"46 Cách Mạng Tháng 8, Gò Vấp, TP.HCM",Gò Vấp,2.0,1.0,3.0,nhà phố
31220271958,303.3,"58 Tô Hiến Thành, Bình Chánh, TP.HCM",Bình Chánh,,,,đất nền
9221143274,116.4,"231 Phó Đức Chính, Quận 9, TP.HCM",Quận 9,3.0,1.0,,căn hộ
47431931832,124.9,"84 Võ Văn Tần, Quận 2, TP.HCM",Quận 2,2.0,4.0,2.0,nhà phố
29600033554,74.3,"119 Nguyễn Thị Minh Khai, Quận 3, TP.HCM",Quận 3,3.0,3.0,,căn hộ
6132910921,59.9,"139 Nguyễn Thị Minh Khai, Quận 10, TP.HCM",Quận 10,1.0,1.0,1.0,nhà trọ / phòng
47118848133,446.0,"97 Phó Đức Chính, Quận 9, TP.HCM",Quận 9,,,,đất nền
2325661814,32.8,"183 Cách Mạng Tháng 8, Nhà Bè, TP.HCM",Nhà Bè,4.0,1.0,4.0,nhà hẻm
13015372617,80.9,"130 Đinh Tiên Hoàng, Quận 8, TP.HCM",Quận 8,5.0,3.0,5.0,nhà phố
22774021289,92.9,"61 Cách Mạng Tháng 8, Quận 5, TP.HCM",Quận 5,,,,đất nền
48110645806,467.5,"82 Nam Kỳ Khởi Nghĩa, Quận 9, TP.HCM",Quận 9,,,,đất nền
16738335669,191.3,"105 Nam Kỳ Khởi Nghĩa, Quận 12, TP.HCM",Quận 12,3.0,1.0,3.0,nhà phố
20870332109,122.4,"41 Trần Hưng Đạo, Quận 4, TP.HCM",Quận 4,4.0,2.0,,căn hộ
13801526553,114.6,"183 Trần Hưng Đạo, Thủ Đức, TP.HCM",Thủ Đức,1.0,1.0,,căn hộ
9987866053,91.6,"219 Trường Chinh, Quận 8, TP.HCM",Quận 8,3.0,2.0,,căn hộ
2503071512,43.7,"34 Nguyễn Thị Minh Khai, Quận 12, TP.HCM",Quận 12,3.0,1.0,2.0,nhà hẻm
16049066900,112.4,"6 Trần Hưng Đạo, Quận 6, TP.HCM",Quận 6,1.0,3.0,,căn hộ
7298637591,145.1,"44 Lê Lợi, Cần Giờ, TP.HCM",Cần Giờ,3.0,1.0,4.0,nhà phố
7135089231,116.9,"55 Lý Thường Kiệt, Bình Chánh, TP.HCM",Bình Chánh,4.0,1.0,,căn hộ
44108398786,350.7,"128 Võ Văn Tần, Hóc Môn, TP.HCM",Hóc Môn,4.0,2.0,4.0,biệt thự
2423821948,37.3,"64 Ngô Gia Tự, Quận 12, TP.HCM",Quận 12,3.0,2.0,,căn hộ
61740310286,409.7,"123 Lý Thường Kiệt, Bình Tân, TP.HCM",Bình Tân,,,,đất nền
15148546885,139.5,"57 Hai Bà Trưng, Tân Bình, TP.HCM",Tân Bình,3.0,2.0,,căn hộ
51002700482,183.6,"197 Lý Thường Kiệt, Quận 2, TP.HCM",Quận 2,,,,đất nền
11910954758,69.7,"196 Lê Lợi, Tân Phú, TP.HCM",Tân Phú,3.0,2.0,4.0,nhà phố
9126191052,176.2,"92 Nguyễn Đình Chiểu, Cần Giờ, TP.HCM",Cần Giờ,5.0,3.0,3.0,nhà phố
12305638387,153.6,"24 Lê Lợi, Bình Chánh, TP.HCM",Bình Chánh,3.0,2.0,5.0,nhà phố
6063101612,26.5,"88 Cách Mạng Tháng 8, Quận 2, TP.HCM",Quận 2,3.0,1.0,3.0,nhà hẻm
4279388794,53.8,"199 Cách Mạng Tháng 8, Gò Vấp, TP.HCM",Gò Vấp,2.0,1.0,1.0,nhà trọ / phòng
12037005654,73.8,"26 Bùi Thị Xuân, Quận 4, TP.HCM",Quận 4,1.0,2.0,,căn hộ
19141732536,147.1,"182 Hoàng Văn Thụ, Quận 9, TP.HCM",Quận 9,4.0,3.0,,căn hộ
4837030049,94.7,"33 Võ Văn Tần, Củ Chi, TP.HCM",Củ Chi,3.0,1.0,2.0,nhà hẻm
31217402263,153.8,"57 Hai Bà Trưng, Quận 6, TP.HCM",Quận 6,5.0,1.0,3.0,nhà phố
12632343647,121.9,"227 Bà Huyện Thanh Quan, Bình Tân, TP.HCM",Bình Tân,4.0,1.0,3.0,nhà phố
23564641262,354.8,"68 Nguyễn Huệ, Củ Chi, TP.HCM",Củ Chi,,,,đất nền
5903519195,51.3,"249 Tô Hiến Thành, Quận 7, TP.HCM",Quận 7,2.0,3.0,1.0,nhà hẻm
17938910389,135.8,"167 Bùi Thị Xuân, Quận 6, TP.HCM",Quận 6,3.0,3.0,,căn hộ
16710877474,114.9,"88 Trần Hưng Đạo, Thủ Đức, TP.HCM",Thủ Đức,2.0,3.0,2.0,nhà phố
14953489766,117.8,"181 Phạm Văn Đồng, Quận 6, TP.HCM",Quận 6,1.0,2.0,,căn hộ
2824690493,26.6,"105 Phan Xích Long, Quận 2, TP.HCM",Quận 2,2.0,1.0,1.0,nhà trọ / phòng
7692559305,79.7,"147 Trường Chinh, Gò Vấp, TP.HCM",Gò Vấp,3.0,3.0,3.0,nhà hẻm
4423272195,36.5,"154 Bà Huyện Thanh Quan, Tân Bình, TP.HCM",Tân Bình,1.0,2.0,,căn hộ
17652763731,77.1,"121 Trường Chinh, Bình Thạnh, TP.HCM",Bình Thạnh,4.0,1.0,5.0,nhà phố
4335127406,31.8,"115 Hoàng Văn Thụ, Bình Thạnh, TP.HCM",Bình Thạnh,4.0,2.0,2.0,nhà hẻm
10786107650,61.6,"25 Phó Đức Chính, Quận 2, TP.HCM",Quận 2,3.0,3.0,,căn hộ
20661162794,95.0,"108 Ngô Gia Tự, Quận 3, TP.HCM",Quận 3,2.0,3.0,,căn hộ
4284763651,95.2,"9 Nguyễn Đình Chiểu, Củ Chi, TP.HCM",Củ Chi,4.0,1.0,4.0,nhà hẻm
7524565640,52.0,"249 Hoàng Văn Thụ, Bình Thạnh, TP.HCM",Bình Thạnh,3.0,1.0,1.0,nhà trọ / phòng
16640502219,51.6,"67 Hai Bà Trưng, Quận 7, TP.HCM",Quận 7,2.0,4.0,3.0,nhà phố
8558077595,85.6,"118 Ngô Gia Tự, Quận 9, TP.HCM",Quận 9,2.0,2.0,4.0,nhà hẻm
11104163078,153.6,"195 Bùi Thị Xuân, Bình Chánh, TP.HCM",Bình Chánh,5.0,1.0,5.0,nhà phố
5023711616,61.4,"125 Bà Huyện Thanh Quan, Củ Chi, TP.HCM",Củ Chi,2.0,3.0,4.0,nhà phố
8667112030,50.7,"10 Trường Chinh, Tân Bình, TP.HCM",Tân Bình,4.0,1.0,,căn hộ
53322529562,363.8,"230 Điện Biên Phủ, Quận 11, TP.HCM",Quận 11,,,,đất nền
34128352202,125.2,"26 Phó Đức Chính, Quận 10, TP.HCM",Quận 10,3.0,2.0,,căn hộ
8546052172,91.6,"49 Trần Hưng Đạo, Củ Chi, TP.HCM",Củ Chi,5.0,3.0,4.0,nhà phố
2272338808,36.3,"182 Võ Văn Tần, Quận 12, TP.HCM",Quận 12,2.0,2.0,1.0,nhà trọ / phòng
36770218630,177.0,"64 Lê Lợi, Bình Thạnh, TP.HCM",Bình Thạnh,2.0,2.0,3.0,nhà phố
34227261815,100.9,"237 Bà Huyện Thanh Quan, Quận 2, TP.HCM",Quận 2,3.0,3.0,4.0,nhà phố
21219069096,102.7,"215 Hoàng Văn Thụ, Quận 4, TP.HCM",Quận 4,5.0,2.0,5.0,nhà phố
4352028549,76.7,"220 Phan Xích Long, Hóc Môn, TP.HCM",Hóc Môn,3.0,1.0,4.0,nhà hẻm
15581576100,77.0,"154 Hoàng Văn Thụ, Quận 7, TP.HCM",Quận 7,5.0,1.0,2.0,nhà phố
31651756951,139.3,"65 Lê Văn Sỹ, Thủ Đức, TP.HCM",Thủ Đức,4.0,3.0,5.0,nhà phố
12894357813,92.5,"248 Phó Đức Chính, Quận 7, TP.HCM",Quận 7,4.0,3.0,,căn hộ
10023644660,107.7,"71 Nam Kỳ Khởi Nghĩa, Nhà Bè, TP.HCM",Nhà Bè,3.0,2.0,,căn hộ
23640334393,174.9,"49 Võ Văn Tần, Bình Tân, TP.HCM",Bình Tân,,,,đất nền
24227742464,92.5,"128 Bà Huyện Thanh Quan, Quận 5, TP.HCM",Quận 5,4.0,2.0,3.0,nhà hẻm
35941397672,338.4,"88 Phan Xích Long, Cần Giờ, TP.HCM",Cần Giờ,6.0,2.0,4.0,biệt thự
31718977445,127.9,"47 Nguyễn Văn Trỗi, Gò Vấp, TP.HCM",Gò Vấp,5.0,3.0,4.0,nhà phố
14045253561,118.9,"91 Nguyễn Thị Minh Khai, Quận 9, TP.HCM",Quận 9,2.0,3.0,,căn hộ
58203602464,245.0,"76 Bùi Thị Xuân, Quận 7, TP.HCM",Quận 7,,,,đất nền
7379563328,53.3,"136 Trường Chinh, Quận 12, TP.HCM",Quận 12,2.0,4.0,3.0,nhà phố
19856585516,177.4,"37 Lê Văn Sỹ, Quận 9, TP.HCM",Quận 9,3.0,2.0,4.0,nhà phố
5306814978,83.4,"71 Lê Văn Sỹ, Quận 9, TP.HCM",Quận 9,3.0,2.0,2.0,nhà hẻm
8267129409,68.2,"104 Tô Hiến Thành, Quận 7, TP.HCM",Quận 7,2.0,2.0,1.0,nhà hẻm
2163168607,30.6,"194 Nam Kỳ Khởi Nghĩa, Quận 12, TP.HCM",Quận 12,2.0,3.0,,căn hộ
12542981206,149.9,"151 Ngô Gia Tự, Nhà Bè, TP.HCM",Nhà Bè,3.0,2.0,4.0,nhà phố
6627481970,52.1,"88 Cách Mạng Tháng 8, Quận 9, TP.HCM",Quận 9,4.0,4.0,4.0,nhà phố
3184495336,120.0,"55 Cách Mạng Tháng 8, Cần Giờ, TP.HCM",Cần Giờ,2.0,2.0,,căn hộ
6045981456,50.3,"66 Bà Huyện Thanh Quan, Gò Vấp, TP.HCM",Gò Vấp,3.0,3.0,,căn hộ
6852953104,69.5,"30 Nguyễn Đình Chiểu, Thủ Đức, TP.HCM",Thủ Đức,2.0,3.0,1.0,nhà hẻm
7974505663,95.7,"3 Bà Huyện Thanh Quan, Quận 12, TP.HCM",Quận 12,4.0,3.0,,căn hộ
7124994439,74.7,"185 Ngô Gia Tự, Quận 9, TP.HCM",Quận 9,3.0,3.0,2.0,nhà hẻm
86804722719,503.1,"250 Ngô Gia Tự, Tân Phú, TP.HCM",Tân Phú,6.0,3.0,4.0,biệt thự
11218297875,47.2,"85 Phạm Văn Đồng, Quận 7, TP.HCM",Quận 7,2.0,3.0,4.0,nhà hẻm
19471643878,58.8,"186 Trần Hưng Đạo, Quận 7, TP.HCM",Quận 7,2.0,4.0,3.0,nhà phố
3755897602,45.8,"224 Hoàng Văn Thụ, Gò Vấp, TP.HCM",Gò Vấp,2.0,2.0,2.0,nhà trọ / phòng
184132797823,510.7,"3 Lê Lợi, Quận 2, TP.HCM",Quận 2,5.0,5.0,4.0,biệt thự
3257799549,37.8,"47 Nam Kỳ Khởi Nghĩa, Nhà Bè, TP.HCM",Nhà Bè,3.0,2.0,3.0,nhà hẻm
17558186796,84.8,"227 Bà Huyện Thanh Quan, Quận 4, TP.HCM",Quận 4,4.0,3.0,,căn hộ
20825311245,152.9,"174 Bùi Thị Xuân, Thủ Đức, TP.HCM",Thủ Đức,2.0,2.0,2.0,nhà phố
7589675546,83.4,"113 Tô Hiến Thành, Quận 12, TP.HCM",Quận 12,4.0,1.0,2.0,nhà hẻm
159199304987,291.4,"224 Phó Đức Chính, Quận 2, TP.HCM",Quận 2,7.0,6.0,4.0,biệt thự
9583399696,114.1,"170 Lý Thường Kiệt, Quận 9, TP.HCM",Quận 9,1.0,2.0,,căn hộ
10742760750,130.7,"219 Phạm Văn Đồng, Bình Tân, TP.HCM",Bình Tân,1.0,1.0,,căn hộ
35608572992,161.5,"141 Nguyễn Thị Minh Khai, Bình Thạnh, TP.HCM",Bình Thạnh,4.0,2.0,4.0,nhà phố
6642095764,58.2,"115 Phạm Văn Đồng, Bình Tân, TP.HCM",Bình Tân,4.0,2.0,,căn hộ
3065997688,49.8,"212 Nguyễn Huệ, Quận 9, TP.HCM",Quận 9,1.0,1.0,2.0,nhà trọ / phòng
11186772684,71.4,"94 Nam Kỳ Khởi Nghĩa, Quận 4, TP.HCM",Quận 4,3.0,3.0,2.0,nhà hẻm
39857647086,431.5,"122 Hai Bà Trưng, Nhà Bè, TP.HCM",Nhà Bè,,,,đất nền
8116669038,84.3,"247 Bà Huyện Thanh Quan, Gò Vấp, TP.HCM",Gò Vấp,1.0,3.0,,căn hộ
9918597796,74.9,"191 Nguyễn Đình Chiểu, Thủ Đức, TP.HCM",Thủ Đức,1.0,1.0,,căn hộ
21432173313,139.7,"184 Phan Xích Long, Gò Vấp, TP.HCM",Gò Vấp,3.0,1.0,5.0,nhà phố
2975069508,28.5,"151 Phó Đức Chính, Quận 9, TP.HCM",Quận 9,4.0,3.0,1.0,nhà hẻm
12775197787,122.3,"178 Hoàng Văn Thụ, Củ Chi, TP.HCM",Củ Chi,2.0,4.0,5.0,nhà phố
3877516191,34.6,"235 Hai Bà Trưng, Tân Phú, TP.HCM",Tân Phú,3.0,3.0,3.0,nhà hẻm
19701336762,106.7,"180 Hai Bà Trưng, Gò Vấp, TP.HCM",Gò Vấp,4.0,3.0,5.0,nhà phố
11293102705,131.2,"52 Phan Xích Long, Hóc Môn, TP.HCM",Hóc Môn,3.0,3.0,,căn hộ
14357104319,76.5,"182 Nam Kỳ Khởi Nghĩa, Quận 7, TP.HCM",Quận 7,4.0,1.0,2.0,nhà hẻm
17545440427,87.6,"225 Võ Văn Tần, Quận 4, TP.HCM",Quận 4,4.0,3.0,,căn hộ
17047852437,290.0,"15 Phó Đức Chính, Nhà Bè, TP.HCM",Nhà Bè,,,,đất nền
3105300267,37.1,"53 Võ Văn Tần, Quận 6, TP.HCM",Quận 6,3.0,3.0,3.0,nhà hẻm
26025013979,171.2,"74 Nguyễn Đình Chiểu, Gò Vấp, TP.HCM",Gò Vấp,2.0,2.0,5.0,nhà phố
11828515632,104.1,"223 Hai Bà Trưng, Gò Vấp, TP.HCM",Gò Vấp,5.0,3.0,2.0,nhà phố
74279950281,425.2,"95 Bà Huyện Thanh Quan, Thủ Đức, TP.HCM",Thủ Đức,,,,đất nền
14539596307,102.4,"48 Trần Hưng Đạo, Gò Vấp, TP.HCM",Gò Vấp,2.0,2.0,,căn hộ
1584161461,34.0,"217 Bùi Thị Xuân, Củ Chi, TP.HCM",Củ Chi,2.0,2.0,3.0,nhà hẻm
8528323386,115.2,"199 Lê Lợi, Quận 8, TP.HCM",Quận 8,2.0,1.0,,căn hộ
3842122645,74.6,"57 Ngô Gia Tự, Bình Chánh, TP.HCM",Bình Chánh,3.0,3.0,3.0,nhà hẻm
6539405362,124.4,"57 Lý Thường Kiệt, Củ Chi, TP.HCM",Củ Chi,2.0,2.0,,căn hộ
5087066204,49.8,"3 Bà Huyện Thanh Quan, Hóc Môn, TP.HCM",Hóc Môn,3.0,1.0,4.0,nhà hẻm
8510763828,58.8,"99 Đinh Tiên Hoàng, Quận 4, TP.HCM",Quận 4,2.0,1.0,,căn hộ
2634719528,26.9,"50 Bà Huyện Thanh Quan, Quận 8, TP.HCM",Quận 8,4.0,2.0,4.0,nhà hẻm
7959224773,59.9,"109 Phó Đức Chính, Quận 9, TP.HCM",Quận 9,2.0,1.0,3.0,nhà phố
15257880636,173.5,"23 Lê Lợi, Nhà Bè, TP.HCM",Nhà Bè,5.0,1.0,3.0,nhà phố
30266633010,84.0,"111 Trường Chinh, Quận 3, TP.HCM",Quận 3,2.0,2.0,4.0,nhà phố
3643696055,44.2,"12 Bùi Thị Xuân, Quận 9, TP.HCM",Quận 9,1.0,3.0,,căn hộ
