price,area,location,district,bedrooms_n,bathrooms_n,floors_n,house_type,year_built,facade_width,legal_status
4180.0,97.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,2,,căn hộ,,,so hong
9690.0,64.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1555.0,37.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,4,3,,nhà ở,,,so hong
12400.0,70.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,nhà ở,,,so hong
6300.0,175.0,"Huyện Bình Chánh, TP. Hồ Chí Minh",Huyện Bình Chánh,0,0,,nhà ở,,,so hong
2120.0,70.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,nhà ở,,,so hong
3160.0,60.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,5,,nhà ở,,,so hong
52000.0,210.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,6,,nhà ở,,,so hong
4100.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),3,2,,nhà ở,,,so hong
6300.0,50.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,2,3,,nhà phố,,,so hong
1725.0,41.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,4,3,,nhà ở,,,so hong
7140.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,căn hộ,,,so hong
1630.0,40.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,2,2,,nhà ở,,,so hong
1735.0,75.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,2,2,,căn hộ,,,so hong
35000.0,125.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,4,,nhà phố,,,so hong
3460.0,50.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,4,,nhà ở,,,so hong
100000.0,350.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,biệt thự,,,so hong
2250.0,30.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,2,,nhà ở,,,so hong
5600.0,64.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,2,2,,nhà phố,,,so hong
1895.0,50.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,4,3,,nhà ở,,,so hong
4190.0,49.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,1,1,,căn hộ,,,so hong
1645.0,70.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,2,2,,căn hộ,,,so hong
33000.0,240.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
6320.0,50.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,4,,nhà ở,,,so do
39000.0,180.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,6,6,,nhà ở,,,giay to hop le
22000.0,180.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),5,6,,biệt thự,,,so hong
4000.0,42.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,5,4,,nhà ở,,,so hong
8800.0,52.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,3,,nhà ở,,,so hong
7650.0,50.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1815.0,41.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,4,3,,nhà ở,,,so hong
5150.0,84.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,3,2,,căn hộ,,,so hong
1750.0,30.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,2,2,,nhà ở,,,so hong
1265.0,63.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,2,1,,căn hộ,,,so hong
3200.0,30.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,nhà ở,,,so do
23300.0,86.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,3,3,,nhà ở,,,giay to hop le
5800.0,78.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,2,2,,nhà ở,,,so hong
8500.0,50.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1590.0,28.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,3,,nhà ở,,,so hong
4510.0,64.0,"Quận 11, TP. Hồ Chí Minh",Quận 11,4,4,,nhà ở,,,so hong
1330.0,50.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),2,1,,căn hộ,,,so hong
3780.0,44.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,4,3,,nhà ở,,,so hong
55000.0,220.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,5,5,,nhà ở,,,giay to hop le
26000.0,136.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,nhà ở,,,so hong
5900.0,30.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,3,3,,nhà ở,,,so hong
16500.0,102.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,6,4,,nhà ở,,,so hong
9800.0,80.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1805.0,52.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,4,3,,nhà ở,,,so hong
10300.0,214.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
12000.0,108.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,3,3,,nhà ở,,,so hong
11500.0,74.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,5,,biệt thự,,,so hong
36000.0,120.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,3,3,,nhà ở,,,giay to hop le
4150.0,64.0,"Quận 6, TP. Hồ Chí Minh",Quận 6,3,4,,nhà ở,,,so hong
8168.0,36.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,4,4,,nhà ở,,,so hong
11500.0,90.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
2475.0,36.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,3,,nhà ở,,,so hong
3990.0,132.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
3570.0,55.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,2,1,,căn hộ,,,so hong
2035.0,137.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,2,,căn hộ,,,so hong
1990.0,82.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,3,2,,căn hộ,,,so hong
23000.0,175.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,biệt thự,,,so hong
4770.0,84.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,căn hộ,,,so hong
8350.0,63.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
8888.0,46.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,4,4,,nhà ở,,,so hong
2125.0,61.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,4,4,,nhà ở,,,so hong
12999.0,185.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
2545.0,42.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,3,,nhà ở,,,so hong
1405.0,62.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,căn hộ,,,so hong
9125.0,145.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,nhà ở,,,so hong
3700.0,32.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,4,,nhà ở,,,so hong
12680.0,73.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,0,0,,nhà ở,,,so hong
9200.0,85.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1525.0,52.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,2,2,,nhà ở,,,so hong
9800.0,105.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,căn hộ,,,so hong
3540.0,80.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,căn hộ,,,so hong
2095.0,83.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,2,2,,căn hộ,,,so hong
100000.0,398.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,3,3,,nhà ở,,,so hong
8300.0,85.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,2,2,,nhà ở,,,so hong
24500.0,100.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,nhà ở,,,so hong
3385.0,80.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,căn hộ,,,so hong
9450.0,42.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,4,5,,nhà phố,,,so hong
1670.0,54.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,4,3,,nhà ở,,,so hong
14700.0,175.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
3465.0,39.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,3,2,,nhà hẻm,,,so hong
1415.0,82.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,2,2,,căn hộ,,,so hong
5105.0,85.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,nhà ở,,,so hong
2550.0,27.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,2,2,,nhà ở,,,so hong
11600.0,167.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,4,4,,nhà ở,,,so hong
7680.0,64.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1560.0,33.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,nhà ở,,,so hong
11500.0,94.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),1,1,,nhà ở,,,so hong
2450.0,75.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),2,2,,căn hộ,,,so hong
1395.0,67.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,2,2,,căn hộ,,,so hong
4295.0,135.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,4,2,,căn hộ,,,so hong
40000.0,188.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,3,,nhà ở,,,giay to hop le
25300.0,110.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so do
14295.0,90.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,9,9,,nhà ở,,,so hong
7390.0,60.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,4,5,,nhà ở,,,so hong
5500.0,110.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,0,0,,đất nền,,,so hong
2530.0,49.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,3,3,,nhà ở,,,so hong
14800.0,118.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
4860.0,40.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,4,,nhà ở,,,so hong
1285.0,64.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,5,5,,nhà ở,,,so hong
2580.0,73.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,căn hộ,,,so hong
21900.0,83.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,6,6,,nhà hẻm,,,giay to hop le
37000.0,204.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,1,1,,biệt thự,,,so hong
3275.0,30.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,4,,nhà ở,,,so hong
6650.0,56.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
1655.0,40.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,3,2,,nhà ở,,,so hong
10500.0,96.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),1,1,,nhà ở,,,so hong
3065.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,căn hộ,,,so hong
1545.0,50.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,2,3,,nhà ở,,,so hong
2530.0,50.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),1,1,,nhà ở,,,so hong
32000.0,143.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
14625.0,150.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,3,,nhà ở,,,so hong
10800.0,80.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
17900.0,72.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,0,0,,nhà ở,,,so hong
5220.0,61.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,6,7,,nhà ở,,,so hong
9500.0,85.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),2,3,,nhà ở,,,so hong
14600.0,150.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,3,,nhà ở,,,so hong
1655.0,60.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,3,,nhà ở,,,so hong
2560.0,81.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
5065.0,76.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,3,5,,nhà phố,,,so hong
4270.0,50.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,6,7,,nhà hẻm,,,so hong
13700.0,121.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),0,0,,đất nền,,,so hong
3625.0,59.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,4,3,,nhà ở,,,so hong
1935.0,64.0,"Quận 6, TP. Hồ Chí Minh",Quận 6,3,4,,nhà ở,,,so hong
3580.0,49.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,3,,nhà ở,,,so hong
28000.0,135.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,8,8,,nhà ở,,,giay to hop le
44000.0,184.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,biệt thự,,,so hong
2450.0,24.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,2,3,,nhà ở,,,so hong
14200.0,62.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,5,,nhà ở,,,so hong
5900.0,45.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,2,2,,nhà ở,,,so hong
2140.0,82.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,5,4,,biệt thự,,,so hong
13000.0,58.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),5,3,,nhà ở,,,so hong
10205.0,79.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),2,2,,nhà ở,,,so hong
2030.0,88.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,căn hộ,,,so hong
3065.0,65.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,1,1,,căn hộ,,,so hong
30000.0,100.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,4,,nhà ở,,,so hong
1650.0,60.0,"Quận 8, TP. Hồ Chí Minh",Quận 8,2,2,,nhà ở,,,so hong
15800.0,78.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,4,6,,nhà phố,,,so hong
1760.0,52.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,3,5,,nhà ở,,,so hong
16700.0,201.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),7,7,,nhà ở,,,so hong
3285.0,80.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,căn hộ,,,so hong
1725.0,30.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,3,,nhà ở,,,so hong
3045.0,63.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,nhà ở,,,so hong
33750.0,375.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
6125.0,61.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,4,5,,nhà ở,,,so hong
7600.0,40.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,0,0,,nhà hẻm,,,so hong
8600.0,80.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
2890.0,28.0,"Quận 5, TP. Hồ Chí Minh",Quận 5,2,3,,nhà ở,,,so hong
7500.0,53.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),4,3,,căn hộ,,,so hong
1680.0,44.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,2,2,,nhà ở,,,so hong
2850.0,70.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,2,2,,căn hộ,,,so hong
1290.0,15.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,3,,nhà ở,,,so hong
65000.0,300.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),4,5,,biệt thự,,,so hong
1205.0,58.0,"Quận 12, TP. Hồ Chí Minh",Quận 12,2,2,,căn hộ,,,so hong
5160.0,30.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,2,2,,nhà ở,,,so hong
13200.0,62.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,4,5,,nhà phố,,,so hong
1865.0,33.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,3,4,,nhà ở,,,so hong
9000.0,140.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),4,5,,nhà ở,,,so hong
2550.0,60.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,0,0,,đất nền,,,so hong
1150.0,10.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,nhà ở,,,so hong
1875.0,51.0,"Quận 11, TP. Hồ Chí Minh",Quận 11,4,4,,nhà ở,,,so hong
3425.0,88.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
2405.0,64.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,2,2,,căn hộ,,,so hong
7250.0,54.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
15600.0,67.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,1,0,,nhà ở,,,so hong
3180.0,41.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,2,2,,nhà hẻm,,,so hong
7400.0,104.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
1345.0,21.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,2,2,,nhà ở,,,so hong
2125.0,50.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,5,6,,nhà ở,,,so hong
10635.0,122.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
1375.0,50.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,2,1,,căn hộ,,,so hong
6390.0,50.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
8500.0,76.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,0,0,,nhà ở,,,so hong
1505.0,50.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,3,,nhà ở,,,so hong
11400.0,87.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,3,3,,nhà ở,,,so hong
5250.0,50.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),2,1,,nhà ở,,,so hong
2550.0,62.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,0,0,,đất nền,,,so hong
7450.0,51.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,4,,nhà ở,,,so hong
1585.0,115.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
7365.0,114.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,2,,nhà ở,,,so hong
31000.0,140.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,5,5,,nhà ở,,,so hong
18000.0,100.0,"Quận 3, TP. Hồ Chí Minh",Quận 3,5,5,,nhà hẻm,,,giay to hop le
37050.0,142.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),0,0,,nhà ở,,,so hong
2275.0,68.0,"Quận 8, TP. Hồ Chí Minh",Quận 8,2,2,,căn hộ,,,so hong
6790.0,60.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,4,,nhà phố,,,so hong
28888.0,150.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,3,2,,nhà ở,,,so hong
1790.0,41.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,4,3,,nhà ở,,,so hong
3700.0,36.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,2,3,,nhà ở,,,so hong
4000.0,68.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,đất nền,,,so hong
1700.0,44.0,"Quận Bình Tân, TP. Hồ Chí Minh",Quận Bình Tân,2,2,,nhà ở,,,so hong
2515.0,105.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
1295.0,55.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,2,3,,nhà ở,,,so hong
3315.0,48.0,"Quận 11, TP. Hồ Chí Minh",Quận 11,4,4,,nhà ở,,,so hong
22000.0,86.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,8,9,,nhà ở,,,giay to hop le
1230.0,62.0,"Quận 8, TP. Hồ Chí Minh",Quận 8,2,2,,căn hộ,,,so hong
17500.0,144.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,1,1,,nhà ở,,,so hong
5600.0,105.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,0,0,,đất nền,,,so hong
3360.0,42.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,2,,nhà hẻm,,,so hong
3690.0,40.0,"Quận Gò Vấp, TP. Hồ Chí Minh",Quận Gò Vấp,3,3,,nhà ở,,,so hong
2140.0,75.0,"Quận 10, TP. Hồ Chí Minh",Quận 10,5,5,,nhà ở,,,so hong
2260.0,70.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,2,2,,nhà ở,,,so hong
24000.0,80.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,7,8,,nhà ở,,,giay to hop le
30000.0,105.0,"Quận 2 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 2 (TP. Thủ Đức),5,5,,nhà ở,,,so hong
1330.0,55.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),2,1,,căn hộ,,,so hong
5800.0,60.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,4,3,,nhà phố,,,so hong
1685.0,44.0,"Quận Tân Bình, TP. Hồ Chí Minh",Quận Tân Bình,5,3,,nhà ở,,,so hong
7200.0,61.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,1,1,,nhà ở,,,so hong
40500.0,227.0,"Quận Thủ Đức (TP. Thủ Đức), TP. Hồ Chí Minh",Quận Thủ Đức (TP. Thủ Đức),0,0,,nhà ở,,,so hong
7385.0,124.0,"Quận 7, TP. Hồ Chí Minh",Quận 7,3,2,,căn hộ,,,so hong
1405.0,70.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,2,2,,căn hộ,,,so hong
5375.0,120.0,"Quận Bình Thạnh, TP. Hồ Chí Minh",Quận Bình Thạnh,3,2,,căn hộ,,,so hong
1550.0,58.0,"Quận 6, TP. Hồ Chí Minh",Quận 6,2,1,,căn hộ,,,so hong
48000.0,209.0,"Quận Tân Phú, TP. Hồ Chí Minh",Quận Tân Phú,0,0,,nhà ở,,,so hong
10500.0,70.0,"Huyện Nhà Bè, TP. Hồ Chí Minh",Huyện Nhà Bè,4,5,,nhà phố,,,so hong
2625.0,61.0,"Quận Phú Nhuận, TP. Hồ Chí Minh",Quận Phú Nhuận,5,4,,nhà ở,,,so hong
11200.0,72.0,"Quận 1, TP. Hồ Chí Minh",Quận 1,1,1,,nhà ở,,,so hong
12500.0,362.0,"Quận 9 (TP. Thủ Đức), TP. Hồ Chí Minh",Quận 9 (TP. Thủ Đức),2,2,,nhà ở,,,so hong
2300.0,36.0,"Quận 4, TP. Hồ Chí Minh",Quận 4,2,2,,nhà ở,,,so hong
